"inst_cat","institutioncode","catalognumber","key","eventdate","latitude","longitude","name","collectioncode","source"
"wfvz_6396","WFVZ","6396","urn:catalog:WFVZ:Eggs:6396","1904-05-08","31.723569","-110.193575","Butorides virescens anthonyi","Eggs","vertnet"
"wfvz_205520","WFVZ","205520","urn:catalog:WFVZ:Eggs:205520","1916-05-10","38.47359","-122.662936","Butorides virescens","Eggs","vertnet"
"wfvz_65054","WFVZ","65054","urn:catalog:WFVZ:Eggs:65054","1941-05-24","29.5487639","-96.368424","Butorides virescens virescens","Eggs","vertnet"
"wfvz_96686","WFVZ","96686","urn:catalog:WFVZ:Eggs:96686","1907-05-30","43.2201889","-88.4550476","Butorides virescens virescens","Eggs","vertnet"
"wfvz_94666","WFVZ","94666","urn:catalog:WFVZ:Eggs:94666","1905-06-11","37.40473","-122.237436","Butorides virescens anthonyi","Eggs","vertnet"
"wfvz_48988","WFVZ","48988","urn:catalog:WFVZ:Eggs:48988","1903-05-10","38.7540833","-90.5548096","Butorides virescens virescens","Eggs","vertnet"
"wfvz_126063","WFVZ","126063","urn:catalog:WFVZ:Eggs:126063","1933-05-12","32.6241593","-80.6862974","Butorides virescens virescens","Eggs","vertnet"
"wfvz_132384","WFVZ","132384","urn:catalog:WFVZ:Eggs:132384","1901-05-12","39.9833555","-75.7477275","Butorides virescens virescens","Eggs","vertnet"
"wfvz_27104","WFVZ","27104","urn:catalog:WFVZ:Eggs:27104","1935-05-18","37.1894935","-121.7050195","Butorides virescens anthonyi","Eggs","vertnet"
"wfvz_27107","WFVZ","27107","urn:catalog:WFVZ:Eggs:27107","1934-05-23","32.5743024","-80.6370735","Butorides virescens virescens","Eggs","vertnet"
"wfvz_30946","WFVZ","30946","urn:catalog:WFVZ:Eggs:30946","1933-05-04","32.65466","-80.8381748","Butorides virescens virescens","Eggs","vertnet"
"wfvz_36043","WFVZ","36043","urn:catalog:WFVZ:Eggs:36043","1951-04-21","37.1894935","-121.7050195","Butorides virescens anthonyi","Eggs","vertnet"
"wfvz_48995","WFVZ","48995","urn:catalog:WFVZ:Eggs:48995","1922-05-09","38.47359","-122.662936","Butorides virescens anthonyi","Eggs","vertnet"
"wfvz_68385","WFVZ","68385","urn:catalog:WFVZ:Eggs:68385","1938-05-09","40.55199","-121.380174","Butorides virescens anthonyi","Eggs","vertnet"
"wfvz_163518","WFVZ","163518","urn:catalog:WFVZ:Eggs:163518","1918-05-09","36.1658554","-86.7844009","Butorides virescens virescens","Eggs","vertnet"
"wfvz_165899","WFVZ","165899","urn:catalog:WFVZ:Eggs:165899","1929-06-03","39.874575","-75.287232","Butorides virescens virescens","Eggs","vertnet"
"wfvz_27086","WFVZ","27086","urn:catalog:WFVZ:Eggs:27086","1937-05-01","37.1894935","-121.7050195","Butorides virescens anthonyi","Eggs","vertnet"
"wfvz_4583","WFVZ","4583","urn:catalog:WFVZ:Eggs:4583","1896-06-07","38.162189","-121.606499","Butorides virescens anthonyi","Eggs","vertnet"
"wfvz_129924","WFVZ","129924","urn:catalog:WFVZ:Eggs:129924","1915-05-23","38.07028","-122.5375","Butorides virescens anthonyi","Eggs","vertnet"
"wfvz_124036","WFVZ","124036","urn:catalog:WFVZ:Eggs:124036","1914-05-10","38.9572105","-76.9491959","Butorides virescens virescens","Eggs","vertnet"
"wfvz_32259","WFVZ","32259","urn:catalog:WFVZ:Eggs:32259","1930-05-04","37.790718","-121.238689","Butorides virescens anthonyi","Eggs","vertnet"
"wfvz_165898","WFVZ","165898","urn:catalog:WFVZ:Eggs:165898","1934-05-17","39.86194","-75.2975","Butorides virescens virescens","Eggs","vertnet"
"wfvz_7698","WFVZ","7698","urn:catalog:WFVZ:Eggs:7698","1929-05-05","35.653955","-120.385426","Butorides virescens anthonyi","Eggs","vertnet"
"wfvz_205554","WFVZ","205554","urn:catalog:WFVZ:Eggs:205554","1919-05-27","32.776512","-116.992351","Butorides virescens","Eggs","vertnet"
"wfvz_7697","WFVZ","7697","urn:catalog:WFVZ:Eggs:7697","1919-05-27","32.776512","-116.992351","Butorides virescens anthonyi","Eggs","vertnet"
"wfvz_181152","WFVZ","181152","urn:catalog:WFVZ:Eggs:181152","1989-10-17","33.865216","-118.177859","Butorides virescens anthonyi","Eggs","vertnet"
"wfvz_160159","WFVZ","160159","urn:catalog:WFVZ:Eggs:160159","1922-05-07","33.173926","-116.98915","Butorides virescens anthonyi","Eggs","vertnet"
"wfvz_63629","WFVZ","63629","urn:catalog:WFVZ:Eggs:63629","1915-05-11","32.663813","-117.025214","Butorides virescens anthonyi","Eggs","vertnet"
"wfvz_72100","WFVZ","72100","urn:catalog:WFVZ:Eggs:72100","1915-05-30","32.663813","-117.025214","Butorides virescens anthonyi","Eggs","vertnet"
"wfvz_110856","WFVZ","110856","urn:catalog:WFVZ:Eggs:110856","1893-04-03","29.8983059","-91.9062195","Butorides virescens virescens","Eggs","vertnet"
"wfvz_97293","WFVZ","97293","urn:catalog:WFVZ:Eggs:97293","1920-05-23","38.333035","-122.511357","Butorides virescens anthonyi","Eggs","vertnet"
"wfvz_114912","WFVZ","114912","urn:catalog:WFVZ:Eggs:114912","1891-05-24","42.8074919","-89.1327667","Butorides virescens virescens","Eggs","vertnet"
"wfvz_89286","WFVZ","89286","urn:catalog:WFVZ:Eggs:89286","1903-06-07","38.9549568","-95.2598661","Butorides virescens virescens","Eggs","vertnet"
"wfvz_97294","WFVZ","97294","urn:catalog:WFVZ:Eggs:97294","1926-06-13","38.333035","-122.511357","Butorides virescens anthonyi","Eggs","vertnet"
"nysm_zo-10124","NYSM","zo-10124","urn:catalog:NYSM:ZO:zo-10124","1908-07-28","43.903672","-74.910476","Butorides virescens","ZO","vertnet"
"nysm_zo-11527","NYSM","zo-11527","urn:catalog:NYSM:ZO:zo-11527","1904-06-07","42.451541","-73.65451","Butorides virescens","ZO","vertnet"
"nysm_zo-11528","NYSM","zo-11528","urn:catalog:NYSM:ZO:zo-11528","1905-05-24","42.451541","-73.65451","Butorides virescens","ZO","vertnet"
"nysm_zo-11529","NYSM","zo-11529","urn:catalog:NYSM:ZO:zo-11529","1909-04-15","32.837981","-79.772354","Butorides virescens","ZO","vertnet"
"nysm_zo-11530","NYSM","zo-11530","urn:catalog:NYSM:ZO:zo-11530","1906-05-04","17.149297","-88.404438","Butorides virescens","ZO","vertnet"
"nysm_zo-11531","NYSM","zo-11531","urn:catalog:NYSM:ZO:zo-11531","1909-04-15","32.837981","-79.772354","Butorides virescens","ZO","vertnet"
"nysm_zo-11532","NYSM","zo-11532","urn:catalog:NYSM:ZO:zo-11532",NA,"43.048374","-75.378445","Butorides virescens","ZO","vertnet"
"nysm_zo-11533","NYSM","zo-11533","urn:catalog:NYSM:ZO:zo-11533","1926-05-26","40.762395","-73.930215","Butorides virescens","ZO","vertnet"
"nysm_zo-11534","NYSM","zo-11534","urn:catalog:NYSM:ZO:zo-11534","1926-05-28","40.615719","-73.729615","Butorides virescens","ZO","vertnet"
"nysm_zo-11537","NYSM","zo-11537","urn:catalog:NYSM:ZO:zo-11537","1897-04-15","32.763465","-79.837914","Butorides virescens","ZO","vertnet"
"nysm_zo-11538","NYSM","zo-11538","urn:catalog:NYSM:ZO:zo-11538","1897-04-15","32.763465","-79.837914","Butorides virescens","ZO","vertnet"
"nysm_zo-11539","NYSM","zo-11539","urn:catalog:NYSM:ZO:zo-11539","1898-05-27","42.958073","-77.0578","Butorides virescens","ZO","vertnet"
"nysm_zo-11540","NYSM","zo-11540","urn:catalog:NYSM:ZO:zo-11540","1897-04-13","32.763465","-79.837914","Butorides virescens","ZO","vertnet"
"nysm_zo-11541","NYSM","zo-11541","urn:catalog:NYSM:ZO:zo-11541","1897-04-13","32.763465","-79.837914","Butorides virescens","ZO","vertnet"
"nysm_zo-11542","NYSM","zo-11542","urn:catalog:NYSM:ZO:zo-11542","1918-04-17","41.042027","-73.918134","Butorides virescens","ZO","vertnet"
"nysm_zo-11543","NYSM","zo-11543","urn:catalog:NYSM:ZO:zo-11543","1918-05-18","41.042027","-73.918134","Butorides virescens","ZO","vertnet"
"nysm_zo-11544","NYSM","zo-11544","urn:catalog:NYSM:ZO:zo-11544","1898-05-21","41.60527","-72.878168","Butorides virescens","ZO","vertnet"
"nysm_zo-11546","NYSM","zo-11546","urn:catalog:NYSM:ZO:zo-11546",NA,"41.146324","-72.290293","Butorides virescens","ZO","vertnet"
"nysm_zo-11547","NYSM","zo-11547","urn:catalog:NYSM:ZO:zo-11547",NA,"41.146324","-72.290293","Butorides virescens","ZO","vertnet"
"nysm_zo-11548","NYSM","zo-11548","urn:catalog:NYSM:ZO:zo-11548",NA,"41.146324","-72.290293","Butorides virescens","ZO","vertnet"
"nysm_zo-11549","NYSM","zo-11549","urn:catalog:NYSM:ZO:zo-11549",NA,"41.146324","-72.290293","Butorides virescens","ZO","vertnet"
"nysm_zo-11550","NYSM","zo-11550","urn:catalog:NYSM:ZO:zo-11550","1899-06-18","42.793809","-73.757889","Butorides virescens","ZO","vertnet"
"nysm_zo-1357","NYSM","zo-1357","urn:catalog:NYSM:ZO:zo-1357","1952-11-01","42.137045","-78.525245","Butorides virescens","ZO","vertnet"
"nysm_zo-14221","NYSM","zo-14221","urn:catalog:NYSM:ZO:zo-14221","1901-11-18","43.109621","-77.473739","Butorides virescens","ZO","vertnet"
"nysm_zo-14222","NYSM","zo-14222","urn:catalog:NYSM:ZO:zo-14222",NA,"42.337023","-78.457941","Butorides virescens","ZO","vertnet"
"nysm_zo-17","NYSM","zo-17","urn:catalog:NYSM:ZO:zo-17","1889-03-01","25.90139","-97.49722","Butorides virescens","ZO","vertnet"
"nysm_zo-1779","NYSM","zo-1779","urn:catalog:NYSM:ZO:zo-1779",NA,"42.94667","-75.51265","Butorides virescens","ZO","vertnet"
"nysm_zo-2102","NYSM","zo-2102","urn:catalog:NYSM:ZO:zo-2102","1893-07-21","42.89944","-73.42556","Butorides virescens","ZO","vertnet"
"nysm_zo-2103","NYSM","zo-2103","urn:catalog:NYSM:ZO:zo-2103","1904-07-30","42.7925","-73.68167","Butorides virescens","ZO","vertnet"
"nysm_zo-2104","NYSM","zo-2104","urn:catalog:NYSM:ZO:zo-2104","1905-05-24","42.451541","-73.65451","Butorides virescens","ZO","vertnet"
"nysm_zo-2105","NYSM","zo-2105","urn:catalog:NYSM:ZO:zo-2105","1917-05-26","42.6425","-73.74333","Butorides virescens","ZO","vertnet"
"nysm_zo-2106","NYSM","zo-2106","urn:catalog:NYSM:ZO:zo-2106","1887-08-08","43.525889","-75.396438","Butorides virescens","ZO","vertnet"
"nysm_zo-2108","NYSM","zo-2108","urn:catalog:NYSM:ZO:zo-2108","1893-05-24","41.72222","-74.13556","Butorides virescens","ZO","vertnet"
"nysm_zo-2109","NYSM","zo-2109","urn:catalog:NYSM:ZO:zo-2109","1926-08-28","41.146324","-72.290293","Butorides virescens","ZO","vertnet"
"nysm_zo-6937","NYSM","zo-6937","urn:catalog:NYSM:ZO:zo-6937","1929-05-06","41.146324","-72.290293","Butorides virescens","ZO","vertnet"
"nysm_zo-6938","NYSM","zo-6938","urn:catalog:NYSM:ZO:zo-6938","1931-09-10","41.066825","-72.332224","Butorides virescens","ZO","vertnet"
"nysm_zo-6939","NYSM","zo-6939","urn:catalog:NYSM:ZO:zo-6939","1893-07-17","42.89944","-73.42556","Butorides virescens","ZO","vertnet"
"nysm_zo-6940","NYSM","zo-6940","urn:catalog:NYSM:ZO:zo-6940","1886-08-10","42.72833","-73.69222","Butorides virescens","ZO","vertnet"
"nysm_zo-7936","NYSM","zo-7936","urn:catalog:NYSM:ZO:zo-7936","1921-05-04","41.146324","-72.290293","Butorides virescens","ZO","vertnet"
"nysm_zo-unnumbered 8","NYSM","zo-UNNUMBERED 8","urn:catalog:NYSM:ZO:zo-UNNUMBERED 8","1947-05-25","41.146324","-72.290293","Butorides virescens","ZO","vertnet"
"dmns_3102","DMNS","3102","urn:occurrence:Arctos:DMNS:Bird:3102:706561","1913-08-13","37.97944","-96.16389","Butorides virescens","Bird specimens","vertnet"
"dmns_6886","DMNS","6886","urn:occurrence:Arctos:DMNS:Bird:6886:663159","1917-05-09","32.247417","-80.780217","Butorides virescens","Bird specimens","vertnet"
"dmns_7352","DMNS","7352","urn:occurrence:Arctos:DMNS:Bird:7352:349704","1917-05-18","32.247417","-80.780217","Butorides virescens","Bird specimens","vertnet"
"dmns_3100","DMNS","3100","urn:occurrence:Arctos:DMNS:Bird:3100:1808731","1913-08-13","37.97944","-96.16389","Butorides virescens","Bird specimens","vertnet"
"dmns_3101","DMNS","3101","urn:occurrence:Arctos:DMNS:Bird:3101:649478","1913-08-13","37.97944","-96.16389","Butorides virescens","Bird specimens","vertnet"
"dmns_5959","DMNS","5959","urn:occurrence:Arctos:DMNS:Bird:5959:985801","1915-04-29","30.07722","-99.24","Butorides virescens","Bird specimens","vertnet"
"dmns_7351","DMNS","7351","urn:occurrence:Arctos:DMNS:Bird:7351:93069","1917-05-18","32.247417","-80.780217","Butorides virescens","Bird specimens","vertnet"
"mlz_67283","MLZ","67283","urn:occurrence:Arctos:MLZ:Bird:67283:1188479","1937-09-21","14.1","-87.216667","Butorides virescens","Bird specimens","vertnet"
"mlz_11716","MLZ","11716","urn:occurrence:Arctos:MLZ:Bird:11716:392828","1933-09-12","26.816667","-108.533333","Butorides virescens","Bird specimens","vertnet"
"mlz_11770","MLZ","11770","urn:occurrence:Arctos:MLZ:Bird:11770:749125","1934-09-17","22.993252","-105.858632","Butorides virescens","Bird specimens","vertnet"
"mlz_18213","MLZ","18213","urn:occurrence:Arctos:MLZ:Bird:18213:1824757","1937-03-31","24.396714","-106.761199","Butorides virescens","Bird specimens","vertnet"
"mlz_18215","MLZ","18215","urn:occurrence:Arctos:MLZ:Bird:18215:481986","1937-03-30","24.396714","-106.761199","Butorides virescens","Bird specimens","vertnet"
"mlz_35617","MLZ","35617","urn:occurrence:Arctos:MLZ:Bird:35617:1101639","1943-03-10","19.236793","-96.3797","Butorides virescens","Bird specimens","vertnet"
"mlz_39476","MLZ","39476","urn:occurrence:Arctos:MLZ:Bird:39476:275679","1944-05-18","21.599933","-97.660237","Butorides virescens","Bird specimens","vertnet"
"mlz_46890","MLZ","46890","urn:occurrence:Arctos:MLZ:Bird:46890:1186456","1947-10-23","19.236793","-96.3797","Butorides virescens","Bird specimens","vertnet"
"mlz_9759","MLZ","9759","urn:occurrence:Arctos:MLZ:Bird:9759:589450","1934-06-14","24.807372","-107.397337","Butorides virescens","Bird specimens","vertnet"
"mlz_11464","MLZ","11464","urn:occurrence:Arctos:MLZ:Bird:11464:736516","1933-11-04","24.569476","-107.664966","Butorides virescens","Bird specimens","vertnet"
"mlz_67282","MLZ","67282","urn:occurrence:Arctos:MLZ:Bird:67282:410307","1934-01-18","23.2279373","-106.4006576","Butorides virescens","Bird specimens","vertnet"
"mlz_67284","MLZ","67284","urn:occurrence:Arctos:MLZ:Bird:67284:253298","1937-10-16","14.1","-87.216667","Butorides virescens","Bird specimens","vertnet"
"mlz_10259","MLZ","10259","urn:occurrence:Arctos:MLZ:Bird:10259:1727940","1932-09-08","18.6424999","-96.7305527","Butorides virescens","Bird specimens","vertnet"
"mlz_11110","MLZ","11110","urn:occurrence:Arctos:MLZ:Bird:11110:924742","1933-04-22","26.4","-109.25","Butorides virescens","Bird specimens","vertnet"
"mlz_11430","MLZ","11430","urn:occurrence:Arctos:MLZ:Bird:11430:1663253","1933-04-30","26.42985","-108.217795","Butorides virescens","Bird specimens","vertnet"
"mlz_11465","MLZ","11465","urn:occurrence:Arctos:MLZ:Bird:11465:109519","1933-10-30","24.569476","-107.664966","Butorides virescens","Bird specimens","vertnet"
"mlz_11771","MLZ","11771","urn:occurrence:Arctos:MLZ:Bird:11771:1765720","1934-09-17","22.993252","-105.858632","Butorides virescens","Bird specimens","vertnet"
"mlz_48905","MLZ","48905","urn:occurrence:Arctos:MLZ:Bird:48905:1207230","1948-08-08","18.415169","-96.716742","Butorides virescens","Bird specimens","vertnet"
"mlz_9757","MLZ","9757","urn:occurrence:Arctos:MLZ:Bird:9757:592004","1933-09-28","25.458424","-108.079763","Butorides virescens","Bird specimens","vertnet"
"mlz_9758","MLZ","9758","urn:occurrence:Arctos:MLZ:Bird:9758:872822","1933-10-01","25.458424","-108.079763","Butorides virescens","Bird specimens","vertnet"
"mlz_11466","MLZ","11466","urn:occurrence:Arctos:MLZ:Bird:11466:781525","1933-11-01","24.569476","-107.664966","Butorides virescens","Bird specimens","vertnet"
"rom_118152","ROM","118152","URI:catalog:ROM:Birds:118152",NA,"42.4","-82.183333","Butorides virescens","Birds","vertnet"
"cas_70272","CAS","70272","urn:catalog:CAS:ORN:70272",NA,"38.43761","-122.72280","Butorides virescens","ORN","vertnet"
"cas_90433","CAS","90433","urn:catalog:CAS:ORN:90433",NA,"37.95208","-121.95739","Butorides virescens anthonyi","ORN","vertnet"
"cas_20627","CAS","20627","urn:catalog:CAS:ORN:20627",NA,"37.06616","-120.84233","Butorides virescens anthonyi","ORN","vertnet"
"omnh_10478.0","OMNH","10478.0","urn:catalog:OMNH:Birds:10478","1969-04-16","36.71535","-95.92671","Butorides virescens","Birds","vertnet"
"omnh_11021.0","OMNH","11021.0","urn:catalog:OMNH:Birds:11021","1976-07-01","33.87855","-96.86528","Butorides virescens","Birds","vertnet"
"omnh_11022.0","OMNH","11022.0","urn:catalog:OMNH:Birds:11022","1976-07-01","33.87855","-96.86528","Butorides virescens","Birds","vertnet"
"omnh_11023.0","OMNH","11023.0","urn:catalog:OMNH:Birds:11023","1976-06-09","33.87855","-96.86528","Butorides virescens","Birds","vertnet"
"omnh_1185.0","OMNH","1185.0","urn:catalog:OMNH:Birds:1185","1954-05-15","33.8448029","-96.7465744","Butorides virescens","Birds","vertnet"
"omnh_13140.0","OMNH","13140.0","urn:catalog:OMNH:Birds:13140",NA,"35.5025558","-97.591217","Butorides virescens","Birds","vertnet"
"omnh_13839.0","OMNH","13839.0","urn:catalog:OMNH:Birds:13839","1925-07-17","34.6185172","-95.2247715","Butorides virescens","Birds","vertnet"
"omnh_13840.0","OMNH","13840.0","urn:catalog:OMNH:Birds:13840","1938-09-08","35.06991","-97.45101","Butorides virescens","Birds","vertnet"
"omnh_16683.0","OMNH","16683.0","urn:catalog:OMNH:Birds:16683","1980-09-01","35.2149658","-97.4510117","Butorides virescens","Birds","vertnet"
"omnh_17758.0","OMNH","17758.0","urn:catalog:OMNH:Birds:17758","1982-09-18","34.64299","-98.89887","Butorides virescens","Birds","vertnet"
"omnh_2191.0","OMNH","2191.0","urn:catalog:OMNH:Birds:2191","1955-06-20","34.351054","-96.714363","Butorides virescens","Birds","vertnet"
"omnh_2566.0","OMNH","2566.0","urn:catalog:OMNH:Birds:2566","1956-05-06","34.98937","-99.67701","Butorides virescens","Birds","vertnet"
"omnh_3118.0","OMNH","3118.0","urn:catalog:OMNH:Birds:3118","1957-07-05","33.8858","-96.81309","Butorides virescens","Birds","vertnet"
"omnh_4473.0","OMNH","4473.0","urn:catalog:OMNH:Birds:4473","1957-09-07","36.08212","-95.85976","Butorides virescens","Birds","vertnet"
"omnh_5014.0","OMNH","5014.0","urn:catalog:OMNH:Birds:5014","1959-08-11","35.1501613","-96.4931774","Butorides virescens","Birds","vertnet"
"omnh_5304.0","OMNH","5304.0","urn:catalog:OMNH:Birds:5304","1963-09-07","34.7294693","-98.5024338","Butorides virescens","Birds","vertnet"
"omnh_5491.0","OMNH","5491.0","urn:catalog:OMNH:Birds:5491","1964-07-26","35.5025558","-97.591217","Butorides virescens","Birds","vertnet"
"omnh_6120.0","OMNH","6120.0","urn:catalog:OMNH:Birds:6120","1967-09-02","36.7514702","-98.3541584","Butorides virescens","Birds","vertnet"
"omnh_6592.0","OMNH","6592.0","urn:catalog:OMNH:Birds:6592","1969-06-10","35.1796313","-97.4457264","Butorides virescens","Birds","vertnet"
"omnh_6680.0","OMNH","6680.0","urn:catalog:OMNH:Birds:6680","1970-05-29","35.2149658","-97.4510117","Butorides virescens","Birds","vertnet"
"omnh_7430.0","OMNH","7430.0","urn:catalog:OMNH:Birds:7430","1972-05-02","36.750988","-95.9619598","Butorides virescens","Birds","vertnet"
"omnh_7481.0","OMNH","7481.0","urn:catalog:OMNH:Birds:7481","1973-10-11","35.2149658","-97.4510117","Butorides virescens","Birds","vertnet"
"omnh_8240.0","OMNH","8240.0","urn:catalog:OMNH:Birds:8240","1925-04-29","35.2149658","-97.4510117","Butorides virescens","Birds","vertnet"
"omnh_8241.0","OMNH","8241.0","urn:catalog:OMNH:Birds:8241","1925-07-14","34.6162","-95.2245","Butorides virescens","Birds","vertnet"
"omnh_8242.0","OMNH","8242.0","urn:catalog:OMNH:Birds:8242","1925-07-12","33.9217","-95.54096","Butorides virescens","Birds","vertnet"
"omnh_8243.0","OMNH","8243.0","urn:catalog:OMNH:Birds:8243","1925-07-03","33.6448492","-94.5206165","Butorides virescens","Birds","vertnet"
"omnh_8244.0","OMNH","8244.0","urn:catalog:OMNH:Birds:8244","1901-07-06","35.8579004","-98.420368","Butorides virescens","Birds","vertnet"
"omnh_8245.0","OMNH","8245.0","urn:catalog:OMNH:Birds:8245","1954-04-10","35.14069","-97.40974","Butorides virescens","Birds","vertnet"
"omnh_121","OMNH","121","urn:catalog:OMNH:Egg:121",NA,"35.3080899","-98.7157861",NA,"Egg","vertnet"
"omnh_122","OMNH","122","urn:catalog:OMNH:Egg:122","1911-05-25","38.4790764","-122.6677666",NA,"Egg","vertnet"
"omnh_123","OMNH","123","urn:catalog:OMNH:Egg:123","1907-04-16","25.9299508","-97.4851227",NA,"Egg","vertnet"
"omnh_124","OMNH","124","urn:catalog:OMNH:Egg:124","1907-04-16","25.9299508","-97.4851227",NA,"Egg","vertnet"
"omnh_1540","OMNH","1540","urn:catalog:OMNH:Egg:1540","1956-05-06","34.9023339","-99.6946191",NA,"Egg","vertnet"
