"","barcodevalue","basisofrecord","bed","catalognumber","class","collectioncode","collectionid","collectionname","collector","commonname","continent","country","countrycode","county","datecollected","datemodified","dqs","earliestageorloweststage","earliestepochorlowestseries","earliesteraorlowesterathem","earliestperiodorlowestsystem","etag","eventdate","family","fieldnumber","formation","gbif_cannonicalname","gbif_genus","gbif_specificepithet","gbif_taxonid","genus","latitude","longitude","group","hasImage","highertaxon","individualcount","infraspecificepithet","institutioncode","institutionid","institutionname","kingdom","latestageorhigheststage","latestepochorhighestseries","latesteraorhighesterathem","latestperiodorhighestsystem","lithostratigraphicterms","locality","lowestbiostratigraphiczone","maxdepth","maxelevation","member","mindepth","minelevation","municipality","occurrenceid","order","phylum","recordnumber","recordset","name","specificepithet","stateprovince","typestatus","uuid","verbatimeventdate","verbatimlocality","version","waterbody","prov","inst_cat"
"362",NA,"preservedspecimen",NA,"54492","aves","bird",NA,NA,"corado, rene",NA,"north america","guatemala","gtm",NA,2004-06-16 00:00:00,"2015-03-10T02:26:08.227000+00:00","0.366666666666667",NA,NA,NA,NA,"c6cda1c275f1e9a0b5cee2e0f5001ffd7efb0075","2004-06-16","ardeidae",NA,NA,NA,NA,NA,NA,"butorides",NA,NA,NA,"FALSE","ciconiiformes | ardeidae | butorides",NA,NA,"wfvz","urn:lsid:biocol.org:col:34967",NA,"animalia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"urn:catalog:wfvz:bird:54492","pelecaniformes","chordata",NA,"5ace330b-5888-4a46-a5ac-e428535ed4f3","butorides virescens","virescens",NA,NA,"6e2a577c-5257-4598-8268-1f6b719c2f97","16 jun 2004","guatemala",NA,NA,"idigbio","wfvz_54492"
"363",NA,"preserved specimen",NA,"2191.0","aves","birds",NA,NA,"a. h. radil","green heron","north america","united states","usa","johnson",1955-06-20 00:00:00,"2014-06-25T20:03:58.845000+00:00","0.4",NA,NA,NA,NA,"6f27df086221b18a58697bb61e4db10f5cd7fcf7","1955-06-20","ardeidae",NA,NA,NA,NA,NA,NA,"butorides","34.351054","-96.714363",NA,"FALSE",NA,NA,NA,"omnh",NA,NA,"animalia",NA,NA,NA,NA,NA,"reagan federal fish hatchery",NA,NA,NA,NA,NA,NA,NA,"urn:catalog:omnh:birds:2191","pelecaniformes","chordata",NA,"3fedbb40-3988-4665-bf86-6b1c89c57215","butorides virescens","virescens","oklahoma",NA,"6e817027-7712-4d88-b493-724b059d547f","20 june 1955",NA,NA,NA,"idigbio","omnh_2191.0"
"364",NA,"preservedspecimen",NA,"9063","aves","wildlifebirds",NA,NA,"humboldt wildlife care center","green heron","north america","united states","usa","humboldt",2008-08-16 00:00:00,"2015-04-09T22:04:14.448000+00:00","0.416666666666667",NA,NA,NA,NA,"ebe8f8af015d6e032543261320045ce448966dc1","2008-08-16","ardeidae",NA,NA,NA,NA,NA,NA,"butorides",NA,NA,NA,"FALSE","aves | pelecaniformes | ardeidae | butorides",NA,NA,"hsu","http://grbio.org/cool/jaci-3nzp",NA,"animalia",NA,NA,NA,NA,NA,"h street, arcata",NA,NA,NA,NA,NA,NA,NA,"urn:catalog:hsu:wildlifebirds:9063","pelecaniformes","chordata",NA,"46be8190-0533-4fc7-9cab-1faa26d9906e","butorides virescens","virescens","california",NA,"6f34a01f-951e-4b71-b354-5582beea3c3c",NA,"usa | california | humboldt",NA,NA,"idigbio","hsu_9063"
"365",NA,"preservedspecimen",NA,"205525","aves","eggs",NA,NA,"w. plass owen","green heron","north america","united states","usa","miami-dade",1926-06-16 00:00:00,"2015-03-10T02:05:44.560000+00:00","0.416666666666667",NA,NA,NA,NA,"52dddd72edd2dd103ec45cefdccee4e6ec0ca4e8","1926-06-16","ardeidae",NA,NA,NA,NA,NA,NA,"butorides",NA,NA,NA,"FALSE","ardeidae",NA,NA,"wfvz","urn:lsid:biocol.org:col:34967",NA,"animalia",NA,NA,NA,NA,NA,"florida city canal, 4 miles east from the city.",NA,NA,NA,NA,NA,NA,NA,"urn:catalog:wfvz:eggs:205525","pelecaniformes","chordata",NA,"5ace330b-5888-4a46-a5ac-e428535ed4f3","butorides virescens","virescens","florida",NA,"6fbdaeee-ee30-46cc-8224-41cdcd931655",NA,"usa | florida | miami-dade | florida city canal, 4 miles east from the city.",NA,NA,"idigbio","wfvz_205525"
"366",NA,"preservedspecimen",NA,"82","aves","ncsm-birds",NA,NA,NA,NA,"north america","united states","usa","wake",1948-08-23 00:00:00,"2015-03-11T01:57:31.554000+00:00","0.266666666666667",NA,NA,NA,NA,"af6f66fb1e2687f3591b5068b8582177cfc60a6d",NA,NA,NA,NA,NA,NA,NA,NA,"butorides",NA,NA,NA,"FALSE",NA,NA,NA,"ncsm","http://grbio.org/cool/aasf-rm4s",NA,"animalia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"f1205808-5001-4311-881a-885a2350e830",NA,"chordata",NA,"4438ad00-6ba8-4900-8793-3b5c182150b4","butorides virescens","virescens","north carolina",NA,"70046119-d636-40c8-bd40-a01964974913",NA,NA,NA,NA,"idigbio","ncsm_82"
"367",NA,"preservedspecimen",NA,"16986","aves","bird specimens",NA,NA,"collector(s): chester c. lamb",NA,"north america","mexico","mex",NA,1940-02-29 00:00:00,"2015-02-22T11:51:43.483000+00:00","0.433333333333333",NA,NA,NA,NA,"6b73a83e7709517f195c6f3084a0d49ac57b6ece","1940-02-29","ardeidae",NA,NA,NA,NA,NA,NA,"butorides","20.027693","-103.605245",NA,"FALSE","animalia; chordata; aves; ciconiiformes; ardeidae;","1",NA,"mlz","urn:lsid:biocol.org:col:35295",NA,"animalia",NA,NA,NA,NA,NA,"3 mi w atoyac",NA,NA,"1280.16",NA,NA,"1280.16",NA,"urn:occurrence:arctos:mlz:bird:16986:325962","pelecaniformes","chordata","1587","c2e06358-1f9f-463c-843f-446c0a37fbd0","butorides virescens","virescens","jalisco",NA,"70471f9e-72e4-4bb3-a07d-f5a20f4c2a75","29 feb 1940","atoyac: 3 mi w",NA,NA,"idigbio","mlz_16986"
"368",NA,"preserved specimen",NA,"6592.0","aves","birds",NA,NA,"j. r. curry","green heron","north america","united states","usa","cleveland",1969-06-10 00:00:00,"2014-06-25T20:08:25.076000+00:00","0.4",NA,NA,NA,NA,"fe5f6bc30f11e7e69938cb164425455578fadbb2","1969-06-10","ardeidae",NA,NA,NA,NA,NA,NA,"butorides","35.1796313","-97.4457264",NA,"FALSE",NA,NA,NA,"omnh",NA,NA,"animalia",NA,NA,NA,NA,NA,"norman, oliver's woods",NA,NA,NA,NA,NA,NA,NA,"urn:catalog:omnh:birds:6592","pelecaniformes","chordata",NA,"3fedbb40-3988-4665-bf86-6b1c89c57215","butorides virescens","virescens","oklahoma",NA,"7093fd56-7b4d-43f9-9e8e-d843fe036e80","10 june 1969",NA,NA,NA,"idigbio","omnh_6592.0"
"369",NA,"preservedspecimen",NA,"205551","aves","eggs",NA,NA,"l.b. bishop | j.w. thompson","green heron","north america","united states","usa","new haven",1893-05-23 00:00:00,"2015-03-10T02:32:10.498000+00:00","0.416666666666667",NA,NA,NA,NA,"051ae87c174d9d4ffda11c4b872c2b9615066445","1893-05-23","ardeidae",NA,NA,NA,NA,NA,NA,"butorides",NA,NA,NA,"FALSE","ardeidae",NA,NA,"wfvz","urn:lsid:biocol.org:col:34967",NA,"animalia",NA,NA,NA,NA,NA,"hamden",NA,NA,NA,NA,NA,NA,NA,"urn:catalog:wfvz:eggs:205551","pelecaniformes","chordata",NA,"5ace330b-5888-4a46-a5ac-e428535ed4f3","butorides virescens","virescens","connecticut",NA,"7185c3f6-e7f2-48c5-a319-0170fb3864f7",NA,"usa | connecticut | new haven | hamden",NA,NA,"idigbio","wfvz_205551"
"370",NA,"preservedrecord",NA,"22",NA,"ornithology",NA,NA,"stoddard, sr., h.l.","green heron","north america","united states","usa","leon",1958-04-11 00:00:00,"2014-06-03T12:45:58.958000+00:00","0.233333333333333",NA,NA,NA,NA,"cdd7149cdfeb9be50ac2d18e8bda66b6be04a3dd",NA,NA,NA,NA,NA,NA,NA,NA,NA,"30.663779","-84.210611",NA,"FALSE",NA,"1",NA,"ttrs",NA,NA,NA,NA,NA,NA,NA,NA,"wctv tower",NA,NA,NA,NA,NA,NA,NA,"urn:uuid:5a85e650-016b-48ec-a77e-34dc391b9cea",NA,NA,NA,"d70edfe9-c358-4bf3-96d2-22fddc702994","butorides virescens",NA,"florida",NA,"7186b44a-0f14-4cf6-9e0a-62d35bf63833",NA,NA,NA,NA,"idigbio","ttrs_22"
"371",NA,"preservedspecimen",NA,"40478","aves","bird specimens",NA,NA,"collector(s): william c. dilger",NA,"north america","united states","usa","tompkins county",1953-01-01 00:00:00,"2015-01-09T03:25:13.312000+00:00","0.4",NA,NA,NA,NA,"fa288f76cf9ecd1e896bb176538fc67de4426100","1953-01-01","ardeidae",NA,NA,NA,NA,NA,NA,"butorides","42.4381","-76.5095",NA,"FALSE","animalia; chordata; aves; ciconiiformes; ardeidae;","1",NA,"cumv","http://grbio.org/cool/i64g-wjcr",NA,"animalia",NA,NA,NA,NA,NA,"ithaca",NA,NA,NA,NA,NA,NA,NA,"urn:occurrence:arctos:cumv:bird:40478:2283071","pelecaniformes","chordata",NA,"e506c5e0-99b6-4e97-b7b4-4536cb80209b","butorides virescens","virescens","new york",NA,"71d1e0c8-5009-48e2-bd7f-3abef89dfbac","1/1/1953","ithaca",NA,NA,"idigbio","cumv_40478"
"372",NA,"preservedspecimen",NA,"10036","aves","av",NA,NA,NA,NA,"north america","mexico","mex",NA,1937-02-16 00:00:00,"2015-02-21T09:31:29.993000+00:00","0.4",NA,NA,NA,NA,"653f04f974bba64f7fcca3367d7022825b92577d","1937-02-16","ardeidae",NA,NA,NA,NA,NA,NA,"butorides","18.583334","-99.3333359",NA,"FALSE","animalia:chordata:aves:ciconiiformes:ardeidae:butorides","1",NA,"sbmnh","urn:lsid:biocol.org:col:34834",NA,"animalia",NA,NA,NA,NA,NA,"taxco; 18 mi e, on river",NA,NA,"1676.4",NA,NA,"1676.4",NA,"urn:catalog:sbmnh:av:10036","pelecaniformes","chordata",NA,"9d8ced48-62c5-4ce0-99e7-a03550c674c0","butorides virescens","virescens","guerrero",NA,"720072b5-b2b5-4834-940d-cb553a1f0b69",NA,"north america; mexico; guerrero; ; ; ; ;",NA,NA,"idigbio","sbmnh_10036"
"373",NA,"preservedspecimen",NA,"11465","aves","bird specimens",NA,NA,"collector(s): chester c. lamb",NA,"north america","mexico","mex",NA,1933-10-30 00:00:00,"2015-01-06T22:03:51.805000+00:00","0.433333333333333",NA,NA,NA,NA,"47a7140393fe1c55408e5cd375dc9600252c0510","1933-10-30","ardeidae",NA,NA,NA,NA,NA,NA,"butorides","24.569476","-107.664966",NA,"FALSE","animalia; chordata; aves; ciconiiformes; ardeidae;","1",NA,"mlz","urn:lsid:biocol.org:col:35295",NA,"animalia",NA,NA,NA,NA,NA,"el molino",NA,NA,"3.048",NA,NA,"3.048",NA,"urn:occurrence:arctos:mlz:bird:11465:109519","pelecaniformes","chordata","18370","c2e06358-1f9f-463c-843f-446c0a37fbd0","butorides virescens","virescens","sinaloa",NA,"72559109-8274-435c-8774-b074ce3191bb","30 oct 1933","el molino",NA,NA,"idigbio","mlz_11465"
"374",NA,"preservedspecimen",NA,"20038","aves","bird",NA,NA,"dickerman",NA,"north america","mexico","mex",NA,1961-12-18 00:00:00,"2015-03-10T09:57:48.973000+00:00","0.383333333333333",NA,NA,NA,NA,"b6b73de1f6a00abf086e54884f42e939064b6a15","1961-12-18","ardeidae",NA,NA,NA,NA,NA,NA,"butorides",NA,NA,NA,"FALSE","|  |  | ciconiiformes | ardeidae | butorides",NA,NA,"mmnh","http://grbio.org/cool/2060-6rgs",NA,"animalia",NA,NA,NA,NA,NA,"8km ene of tlacotalpan",NA,NA,NA,NA,NA,NA,NA,"f31917ac-7e08-11e3-81f0-12313d0829ba","pelecaniformes","chordata",NA,"c778d536-e9d4-422e-8e34-1d74a01f4c48","butorides virescens","virescens","veracruz",NA,"7300d929-5d6b-44a5-87c6-aa86d5fc1297",NA,"undefined | mexico | veracruz | 8km ene of tlacotalpan",NA,NA,"idigbio","mmnh_20038"
"375",NA,"preservedspecimen",NA,"b-1236","aves","birdsgeneral",NA,NA,"m. g. mchenry",NA,"north america","united states","usa","barton",1963-08-01 00:00:00,"2015-02-22T20:56:04.360000+00:00","0.383333333333333",NA,NA,NA,NA,"8751722a7312d075fbaa4c1734b0e71fd0f8bc67","1963-08-01","ardeidae",NA,NA,NA,NA,NA,NA,"butorides",NA,NA,NA,"FALSE","animalia;chordata;aves;pelecaniformes;ardeidae;butorides","1",NA,"kstc",NA,NA,"animalia",NA,NA,NA,NA,NA,"cheyenne bottoms",NA,NA,NA,NA,NA,NA,NA,"kstc:birdsgeneral:b-1236","pelecaniformes","chordata",NA,"013c6135-cb98-45f5-ad86-98e4050481a8","butorides virescens","virescens","kansas",NA,"730c8f2e-d621-477f-8fdb-e0d775cb5d32","aug. 1963",NA,NA,NA,"idigbio","kstc_b-1236"
"376",NA,"preservedspecimen",NA,"ypm orn 129772","aves","vz",NA,NA,"f. truesdale","green heron","north america","united states","usa","sonoma county",1923-04-22 00:00:00,"2015-04-18T07:11:35.629000+00:00","0.4",NA,NA,NA,NA,"69df179b85964b0eef8cc94c1fa5ae9ff68dcf05","1923-04-22","ardeidae",NA,NA,NA,NA,NA,NA,"butorides","38.447","-122.706",NA,"FALSE","animalia; chordata; vertebrata; amniota; aves; neornithes; neognathae; pelecaniformes; ardeidae","1",NA,"ypm",NA,NA,"animalia",NA,NA,NA,NA,NA,"near santa rosa",NA,NA,NA,NA,NA,NA,"santa rosa","urn:uuid:270a8c26-4f97-4712-a60c-03a06070a1bd","pelecaniformes","chordata",NA,"8fc08919-1137-42e4-9fa5-9e64f1e5757b","butorides virescens","virescens","california",NA,"7338741d-3492-4c72-b777-4b178cd12371",NA,NA,NA,NA,"idigbio","ypm_ypm orn 129772"
"377",NA,"preservedspecimen",NA,"20077","aves","bird",NA,NA,"dickerman",NA,"north america","mexico","mex",NA,1962-01-28 00:00:00,"2015-03-10T10:08:55.123000+00:00","0.383333333333333",NA,NA,NA,NA,"4f28e73da31f6084b44325f313cb7fb12f75182c","1962-01-28","ardeidae",NA,NA,NA,NA,NA,NA,"butorides",NA,NA,NA,"FALSE","|  |  | ciconiiformes | ardeidae | butorides",NA,NA,"mmnh","http://grbio.org/cool/2060-6rgs",NA,"animalia",NA,NA,NA,NA,NA,"2mi e of playa los corchos",NA,NA,NA,NA,NA,NA,NA,"f3246d46-7e08-11e3-81f0-12313d0829ba","pelecaniformes","chordata",NA,"c778d536-e9d4-422e-8e34-1d74a01f4c48","butorides virescens","virescens","nayarit",NA,"734da23d-2128-49f5-964d-352ec518fce7",NA,"undefined | mexico | nayarit | 2mi e of playa los corchos",NA,NA,"idigbio","mmnh_20077"
"378",NA,"preservedspecimen",NA,"2964","aves","bird",NA,NA,"lamb, c.c.",NA,"north america","mexico","mex",NA,1956-03-19 00:00:00,"2015-03-10T01:05:27.454000+00:00","0.416666666666667",NA,NA,NA,NA,"b1d9de835107e4c70f71b566bd5e9fdb1ea2530f","1956-03-19","ardeidae",NA,NA,NA,NA,NA,NA,"butorides","18.6306948","-98.4086226",NA,"FALSE","ciconiiformes | ardeidae | butorides",NA,NA,"wfvz","urn:lsid:biocol.org:col:34967",NA,"animalia",NA,NA,NA,NA,NA,"izucar de matamoros, 5 mi n",NA,NA,NA,NA,NA,NA,NA,"urn:catalog:wfvz:bird:2964","pelecaniformes","chordata",NA,"5ace330b-5888-4a46-a5ac-e428535ed4f3","butorides virescens","virescens","puebla",NA,"73910ef3-2d37-49e1-847d-27fcaf0e78d1","19 mar 1956","north america | mexico | puebla | izucar de matamoros, 5 mi n",NA,NA,"idigbio","wfvz_2964"
"379",NA,"preservedspecimen",NA,"562","aves","bird specimens","urn:lsid:biocol.org:col:34950",NA,"collector(s): anonymous",NA,"north america","united states","usa","catron county",1960-05-01 00:00:00,"2015-01-07T17:25:33.236000+00:00","0.416666666666667",NA,NA,NA,NA,"7dc2592d604fb8fe513c7481c062723c6969987f","1960-05-01","ardeidae",NA,NA,NA,NA,NA,NA,"butorides","33.3167286","-108.8831215",NA,"FALSE","animalia chordata aves ciconiiformes ardeidae","1",NA,"msb","urn:lsid:biocol.org:col:34495",NA,"animalia",NA,NA,NA,NA,NA,"glenwood",NA,NA,NA,NA,NA,NA,NA,"urn:occurrence:arctos:msb:bird:562:891256","pelecaniformes","chordata",NA,"011880b9-7697-4626-946f-258a68f754cb","butorides virescens","virescens","new mexico",NA,"741ca82c-090f-460e-80ab-fd9160ee78d5","may 1960","glenwood",NA,NA,"idigbio","msb_562"
"380",NA,"preservedspecimen",NA,"34718","aves","bird",NA,NA,"oehlenschlager",NA,"north america","mexico","mex",NA,1974-05-11 00:00:00,"2015-03-10T10:08:33.062000+00:00","0.383333333333333",NA,NA,NA,NA,"333d65535810c168311de5858d162b488424ab40","1974-05-11","ardeidae",NA,NA,NA,NA,NA,NA,"butorides",NA,NA,NA,"FALSE","|  |  | ciconiiformes | ardeidae | butorides",NA,NA,"mmnh","http://grbio.org/cool/2060-6rgs",NA,"animalia",NA,NA,NA,NA,NA,"tuxtla mts., laguna de sontecomapan",NA,NA,NA,NA,NA,NA,NA,"f6a5f89a-7e08-11e3-81f0-12313d0829ba","pelecaniformes","chordata",NA,"c778d536-e9d4-422e-8e34-1d74a01f4c48","butorides virescens","virescens","veracruz",NA,"748db03e-de0e-4ac6-9915-2eaa534581bc",NA,"undefined | mexico | veracruz | tuxtla mts., laguna de sontecomapan",NA,NA,"idigbio","mmnh_34718"
"381",NA,"preservedspecimen",NA,"104155","aves","bird","urn:lsid:biocol.org:col:34966",NA,NA,"green heron","north america","guatemala","gtm",NA,2002-01-25 00:00:00,"2015-03-10T12:59:27.329000+00:00","0.416666666666667",NA,NA,NA,NA,"7ca16f2b32697bf14723614f78f4c5be7a7ae047","2002-01-25","ardeidae",NA,NA,NA,NA,NA,NA,"butorides",NA,NA,NA,"FALSE","animalia | chordata | aves | ciconiiformes | ardeidae |  | butorides","1",NA,"uwbm","urn:lsid:biocol.org:col:34878",NA,"animalia",NA,NA,NA,NA,NA,"guatemala: departamento de san marcos; tilapa [14°29.5'n/92°10.3'w]; 14 m",NA,NA,NA,NA,NA,NA,NA,"urn:catalog:uwbm:bird:104155","pelecaniformes","chordata",NA,"1ea148f3-17d9-4af8-b49f-bb17affe24d8","butorides virescens","virescens","departamento de san marcos",NA,"74b1e636-45fb-4dd3-a79b-c1c4b506f8f5","25 january 2002","guatemala | departamento de san marcos |  |  |  | guatemala: departamento de san marcos; tilapa [14°29.5'n/92°10.3'w]; 14 m; mangroves",NA,NA,"idigbio","uwbm_104155"
"382",NA,"preservedspecimen",NA,"45810","aves","bird","urn:lsid:biocol.org:col:34966",NA,"uwbm, lsu staff","green heron","north america","united states","usa","cameron",1988-05-01 00:00:00,"2015-03-10T12:40:48.027000+00:00","0.466666666666667",NA,NA,NA,NA,"4b4dfb90f1d7addc1b0a36c27e28f571bd2728fe","1988-05-01","ardeidae",NA,NA,NA,NA,NA,NA,"butorides","29.8251898","-93.2419202",NA,"FALSE","animalia | chordata | aves | ciconiiformes | ardeidae |  | butorides","1",NA,"uwbm","urn:lsid:biocol.org:col:34878",NA,"animalia",NA,NA,NA,NA,NA,"louisiana: cameron parish; cameron, 5 mi e",NA,NA,NA,NA,NA,NA,NA,"urn:catalog:uwbm:bird:45810","pelecaniformes","chordata",NA,"1ea148f3-17d9-4af8-b49f-bb17affe24d8","butorides virescens","virescens","louisiana",NA,"74d3ca21-3929-46ce-aa03-c2ce36d548eb","1 may 1988","united states of america | louisiana | cameron |  |  | louisiana: cameron parish; cameron, 5 mi e; just inland from gulf of mexico",NA,NA,"idigbio","uwbm_45810"
"383",NA,"preservedspecimen",NA,"ypm orn 109817","aves","vz",NA,NA,"f. c. sibley","green heron","north america","united states","usa","new haven county",1978-09-11 00:00:00,"2015-04-18T06:17:51.679000+00:00","0.4",NA,NA,NA,NA,"6d30eba430c9341d9b2e7283be5db85eec875e39","1978-09-11","ardeidae","k-340",NA,NA,NA,NA,NA,"butorides","41.2222","-73.0569",NA,"FALSE","animalia; chordata; vertebrata; amniota; aves; neornithes; neognathae; pelecaniformes; ardeidae","1",NA,"ypm",NA,NA,"animalia",NA,NA,NA,NA,NA,"milford point",NA,NA,NA,NA,NA,NA,"milford","urn:uuid:2a6b165d-01f0-4bf4-9c69-8d57de4c1c9b","pelecaniformes","chordata",NA,"8fc08919-1137-42e4-9fa5-9e64f1e5757b","butorides virescens","virescens","connecticut",NA,"74efdc11-6947-493a-be4e-0066a9962aa1",NA,NA,NA,NA,"idigbio","ypm_ypm orn 109817"
"384",NA,"preservedspecimen",NA,"205562","aves","eggs",NA,NA,"lew ward hudson","green heron","north america","united states","usa","benton",1921-05-11 00:00:00,"2015-03-10T02:46:23.916000+00:00","0.416666666666667",NA,NA,NA,NA,"4e23fa02d875ec79b17c605f7fd695889bebc8d2","1921-05-11","ardeidae",NA,NA,NA,NA,NA,NA,"butorides",NA,NA,NA,"FALSE","ardeidae",NA,NA,"wfvz","urn:lsid:biocol.org:col:34967",NA,"animalia",NA,NA,NA,NA,NA,"siloam springs, near john e. brown college;",NA,NA,NA,NA,NA,NA,NA,"urn:catalog:wfvz:eggs:205562","pelecaniformes","chordata",NA,"5ace330b-5888-4a46-a5ac-e428535ed4f3","butorides virescens","virescens","arkansas",NA,"750cca75-cb57-4474-ae56-d12b0cc3891c",NA,"usa | arkansas | benton | siloam springs, near john e. brown college;",NA,NA,"idigbio","wfvz_205562"
"385",NA,"preservedspecimen",NA,"432","aves","birds",NA,NA,"unk","green heron",NA,NA,NA,"unk",NA,"2015-04-01T12:52:43.515000+00:00","0.333333333333333",NA,NA,NA,NA,"a5146bae27ebc4785889329c17c45df87a3fa1ce",NA,"ardeidae",NA,NA,NA,NA,NA,NA,"butorides",NA,NA,NA,"FALSE",NA,NA,NA,"csuc",NA,NA,"animalia",NA,NA,NA,NA,NA,"unk",NA,NA,NA,NA,NA,NA,NA,"urn:catalog:csuc:birds:432","pelecaniformes","chordata",NA,"8660ce9a-31c9-48ee-b5bc-9e6ba248ec0f","butorides virescens","virescens","unk",NA,"76465238-0922-43c1-901f-344ceafe851d","unk","unk | unk | unk | unk",NA,NA,"idigbio","csuc_432"
"386",NA,"preservedspecimen",NA,"osum birds e 4313","aves","birds",NA,NA,"harlow, r. c. (richard c.)",NA,"north america","united states","usa","northampton",NA,"2015-02-21T11:08:31.144000+00:00","0.283333333333333",NA,NA,NA,NA,"6a712370fb2fcd072022f6aa9aa47bbc31a1019f",NA,"ardeidae",NA,NA,NA,NA,NA,NA,"butorides","37.5481","-77.4468",NA,"FALSE",NA,"4",NA,"ohio state university - bird division, columbus, oh (osum)",NA,NA,"animalia",NA,NA,NA,NA,NA,"hog island, northampton, virginia, usa",NA,NA,NA,NA,NA,NA,NA,"urn:lsid:biosci.ohio-state.edu:osuc_occurrences:osum__birds__e__4313","pelecaniformes","chordata",NA,"3b9ecf1e-3c04-4d8b-84cd-9ae48e70e13a","butorides virescens","virescens","virginia",NA,"77b0d969-2f83-4a4a-a8f5-cce682d9d7e0",NA,NA,NA,NA,"idigbio","ohio state university - bird division, columbus, oh (osum)_osum birds e 4313"
"387",NA,"preservedspecimen",NA,"24860","aves","bird specimens",NA,NA,"collector(s): w. d. hollister",NA,"north america","united states","usa","walworth county",1925-05-20 00:00:00,"2015-01-07T17:07:20.978000+00:00","0.45",NA,NA,NA,NA,"e04f6ad320424c9c5d76ba28ad98536774216e9b","1925-05-20","ardeidae",NA,NA,NA,NA,NA,NA,"butorides","42.6330555556","-88.6436111111",NA,"FALSE","animalia; chordata; aves; ciconiiformes; ardeidae;","1",NA,"dmns","urn:lsid:biocol.org:col:35013",NA,"animalia",NA,NA,NA,NA,NA,"delavan",NA,NA,"286.512",NA,NA,"286.512",NA,"urn:occurrence:arctos:dmns:bird:24860:111875","pelecaniformes","chordata","wdh377","bcbae485-1286-4452-bbc9-bcb38c6c3573","butorides virescens","virescens","wisconsin",NA,"77dc09fe-7220-41ea-9a43-147bce05d086","20 may 1925","no verbatim locality recorded",NA,NA,"idigbio","dmns_24860"
"388",NA,"preservedspecimen",NA,"20738","aves","bird",NA,NA,"dickerman",NA,"north america","mexico","mex",NA,1962-09-23 00:00:00,"2015-03-10T09:59:42.448000+00:00","0.383333333333333",NA,NA,NA,NA,"f7e019220f5162dec9ef7c918b34a141a585f8d2","1962-09-23","ardeidae",NA,NA,NA,NA,NA,NA,"butorides",NA,NA,NA,"FALSE","|  |  | ciconiiformes | ardeidae | butorides",NA,NA,"mmnh","http://grbio.org/cool/2060-6rgs",NA,"animalia",NA,NA,NA,NA,NA,"0.5mi e of san blas",NA,NA,NA,NA,NA,NA,NA,"f33d3f1a-7e08-11e3-81f0-12313d0829ba","pelecaniformes","chordata",NA,"c778d536-e9d4-422e-8e34-1d74a01f4c48","butorides virescens","virescens","nayarit",NA,"785f7664-a404-4b6e-917d-4bed5f606d9d",NA,"undefined | mexico | nayarit | 0.5mi e of san blas",NA,NA,"idigbio","mmnh_20738"
"389",NA,"preservedspecimen",NA,"2411","aves","wildlifeeggsnest",NA,NA,"h. l. harllee","green heron","north america","united states","usa","beaufort",1932-06-24 00:00:00,"2015-04-09T17:57:33.652000+00:00","0.416666666666667",NA,NA,NA,NA,"ece855c278671793819fda95565378e23401adc5","1932-06-24","ardeidae",NA,NA,NA,NA,NA,NA,"butorides",NA,NA,NA,"FALSE","aves | pelecaniformes | ardeidae | butorides",NA,NA,"hsu","http://grbio.org/cool/jaci-3nzp",NA,"animalia",NA,NA,NA,NA,NA,"bonnie hall plantation, near green pond",NA,NA,NA,NA,NA,NA,NA,"urn:catalog:hsu:wildlifeeggsnest:2411","pelecaniformes","chordata",NA,"a3173073-2467-4365-9d32-17122929e27e","butorides virescens","virescens","south carolina",NA,"786cbe15-2ad3-4dc3-9d5c-de8f7c9eed61",NA,"usa | south carolina | beaufort",NA,NA,"idigbio","hsu_2411"
"390",NA,"preservedspecimen",NA,"5131m","aves","or","http://grbio.org/cool/1j3t-wde4",NA,NA,NA,NA,NA,NA,NA,NA,"2015-04-14T16:45:23.471000+00:00","0.3",NA,NA,NA,NA,"07e13c081bfd169b6f290e9ebede040bf0053745",NA,"ardeidae",NA,NA,NA,NA,NA,NA,"butorides",NA,NA,NA,"FALSE","animalia | chordata | aves | ciconiiformes | ardeidae | butorides",NA,NA,"msu","http://grbio.org/cool/53w1-8r3k",NA,"animalia",NA,NA,NA,NA,NA,"unspecified",NA,NA,NA,NA,NA,NA,NA,"urn:catalog:msu:or:5131m","pelecaniformes","chordata",NA,"9dce915b-3de4-4a7d-a68d-e4c4c15809ce","butorides virescens","virescens",NA,NA,"78fc7905-3fbb-429b-8f4a-b5fb8931d810",NA,"unspecified",NA,NA,"idigbio","msu_5131m"
